SnapshotDate,StockCode,OnHandQty,Warehouse,LastCountDate,WarehouseClean,IsNegativeStock,IsMissingQty
2011-05-26,85230F,51.0,WH_London,2011-05-16,WH-London,False,False
2011-05-26,23010,-69.0,Main,2011-05-12,WH-London,True,False
2011-05-26,21009,54.0,WH-London ,,WH-London,False,False
2011-05-26,90152A,59.0,WH-North,2011-05-21,WH-North,False,False
2011-05-26,84559B,57.0,WH-London,2011-05-25,WH-London,False,False
2011-05-26,47590B,45.0,WH_London,2011-05-23,WH-London,False,False
2011-05-26,23440,22.0,,2011-05-20,UNKNOWN,False,False
2011-05-26,90177A,102.0,,,UNKNOWN,False,False
2011-05-26,90071,22.0,WH_London,2011-05-26,WH-London,False,False
2011-05-26,90152C,99.0,WH-North,2011-05-15,WH-North,False,False
2011-05-26,21147,-60.0,WH-North,2011-05-23,WH-North,True,False
2011-05-26,85136C,31.0,WH-North,2011-05-14,WH-North,False,False
2011-05-26,22332,66.0,WH-London,2011-05-19,WH-London,False,False
2011-05-26,81950B,73.0,WH-London,2011-05-26,WH-London,False,False
2011-05-26,72225C,101.0,WH_London,2011-05-21,WH-London,False,False
2011-05-26,22248,10.0,WH-London ,2011-05-24,WH-London,False,False
2011-05-26,23204,45.0,Warehouse North,,WH-North,False,False
2011-05-26,22779,91.0,WH-London ,2011-05-19,WH-London,False,False
2011-05-26,22882,72.0,WH-North,2011-05-14,WH-North,False,False
2011-05-26,22575,64.0,WH-London ,2011-05-25,WH-London,False,False
2011-05-26,85107,94.0,Warehouse North,2011-05-22,WH-North,False,False
2011-05-26,16048,44.0,WH_London,2011-05-26,WH-London,False,False
2011-05-26,22323,-21.0,Main,2011-05-17,WH-London,True,False
2011-05-26,47593A,39.0,Warehouse North,2011-05-22,WH-North,False,False
2011-05-26,22030,110.0,,,UNKNOWN,False,False
2011-05-26,23140,58.0,WH-London ,2011-05-26,WH-London,False,False
2011-05-26,22099,24.0,Warehouse North,2011-05-15,WH-North,False,False
2011-05-26,21281,90.0,WH-London,2011-05-21,WH-London,False,False
2011-05-26,22216,75.0,,2011-05-21,UNKNOWN,False,False
2011-05-26,17028J,54.0,WH-North,2011-05-21,WH-North,False,False
2011-05-26,21662,67.0,WH-London ,2011-05-12,WH-London,False,False
2011-05-26,20803,19.0,WH-North,2011-05-23,WH-North,False,False
2011-05-26,23342,-39.0,Warehouse North,2011-05-16,WH-North,True,False
2011-05-26,37444C,48.0,Main,2011-05-20,WH-London,False,False
2011-05-26,22210,,WH_London,2011-05-25,WH-London,False,True
2011-05-26,21159,-33.0,WH-North,2011-05-16,WH-North,True,False
2011-05-26,21791,49.0,Main,2011-05-13,WH-London,False,False
2011-05-26,20677,93.0,WH-London ,2011-05-14,WH-London,False,False
2011-05-26,47469,,WH-London ,2011-05-14,WH-London,False,True
2011-05-26,22095,23.0,,2011-05-20,UNKNOWN,False,False
2011-05-26,21080,54.0,Warehouse North,2011-05-22,WH-North,False,False
2011-05-26,82616B,4.0,Warehouse North,,WH-North,False,False
2011-05-26,22087,49.0,Main,2011-05-26,WH-London,False,False
2011-05-26,15036,41.0,Warehouse North,2011-05-24,WH-North,False,False
2011-05-26,23089,87.0,WH_London,2011-05-18,WH-London,False,False
2011-05-26,20996,-14.0,Main,2011-05-17,WH-London,True,False
2011-05-26,21368,10.0,Main,2011-05-23,WH-London,False,False
2011-05-26,15044B,95.0,WH_London,2011-05-22,WH-London,False,False
2011-05-26,21348,31.0,Warehouse North,2011-05-17,WH-North,False,False
2011-05-26,79163,55.0,,2011-05-12,UNKNOWN,False,False
2011-05-26,23234,58.0,Main,2011-05-12,WH-London,False,False
2011-05-26,21222,26.0,WH_London,2011-05-15,WH-London,False,False
2011-05-26,21428,26.0,,2011-05-25,UNKNOWN,False,False
2011-05-26,20974,83.0,Main,2011-05-13,WH-London,False,False
2011-05-26,72802C,70.0,WH-North,2011-05-26,WH-North,False,False
2011-05-26,84805B,49.0,WH_London,2011-05-13,WH-London,False,False
2011-05-26,22178,45.0,Main,2011-05-24,WH-London,False,False
2011-05-26,90161B,59.0,Main,2011-05-20,WH-London,False,False
2011-05-26,44092C,61.0,Main,2011-05-19,WH-London,False,False
2011-05-26,22483,87.0,WH-North,2011-05-24,WH-North,False,False
2011-05-26,22715,-49.0,WH-North,2011-05-26,WH-North,True,False
2011-05-26,21630,63.0,WH_London,2011-05-21,WH-London,False,False
2011-05-28,22962,71.0,Warehouse North,2011-05-15,WH-North,False,False
2011-05-28,23692,72.0,,,UNKNOWN,False,False
2011-05-28,20702,93.0,WH-London ,2011-05-20,WH-London,False,False
2011-05-28,22185,49.0,,2011-05-28,UNKNOWN,False,False
2011-05-28,23518,33.0,Warehouse North,2011-05-17,WH-North,False,False
2011-05-28,23060,39.0,Warehouse North,2011-05-21,WH-North,False,False
2011-05-28,82616B,69.0,Main,2011-05-22,WH-London,False,False
2011-05-28,85024C,46.0,WH_London,2011-05-28,WH-London,False,False
2011-05-28,37444C,118.0,WH-North,2011-05-23,WH-North,False,False
2011-05-28,21159,50.0,WH-London ,2011-05-17,WH-London,False,False
2011-05-28,90071,21.0,WH-London,2011-05-19,WH-London,False,False
2011-05-28,23272,59.0,WH-London ,2011-05-28,WH-London,False,False
2011-05-28,22098,96.0,WH-London ,2011-05-25,WH-London,False,False
2011-05-28,72807B,25.0,WH-London,2011-05-18,WH-London,False,False
2011-05-28,20731,24.0,,2011-05-23,UNKNOWN,False,False
2011-05-28,90197B,,WH-London,2011-05-24,WH-London,False,True
2011-05-28,85231G,-30.0,Main,2011-05-22,WH-London,True,False
2011-05-28,85135A,9.0,WH_London,2011-05-27,WH-London,False,False
2011-05-28,22228,3.0,Main,2011-05-22,WH-London,False,False
2011-05-28,90143,56.0,Warehouse North,2011-05-20,WH-North,False,False
2011-05-28,90152A,71.0,WH_London,2011-05-21,WH-London,False,False
2011-05-28,84596J,28.0,WH-North,2011-05-28,WH-North,False,False
2011-05-28,16218,47.0,Warehouse North,2011-05-15,WH-North,False,False
2011-05-28,20803,55.0,WH-London ,2011-05-26,WH-London,False,False
2011-05-28,21348,16.0,WH_London,2011-05-25,WH-London,False,False
2011-05-28,85136C,75.0,WH-London ,2011-05-26,WH-London,False,False
2011-05-28,85026B,56.0,Main,2011-05-14,WH-London,False,False
2011-05-28,79190B,65.0,Main,2011-05-24,WH-London,False,False
2011-05-28,22099,70.0,WH-London,2011-05-17,WH-London,False,False
2011-05-28,84638,122.0,,2011-05-19,UNKNOWN,False,False
2011-05-28,21222,19.0,Warehouse North,2011-05-24,WH-North,False,False
2011-05-28,47469,23.0,Main,2011-05-25,WH-London,False,False
2011-05-28,21628,,WH_London,,WH-London,False,True
2011-05-28,23089,69.0,WH-London ,2011-05-14,WH-London,False,False
2011-05-28,21670,52.0,Warehouse North,2011-05-23,WH-North,False,False
2011-05-28,84674,35.0,Main,,WH-London,False,False
2011-05-28,22637,43.0,WH-North,2011-05-16,WH-North,False,False
2011-05-28,82616C,-43.0,WH_London,2011-05-28,WH-London,True,False
2011-05-28,22272,5.0,Main,2011-05-21,WH-London,False,False
2011-05-28,21220,79.0,WH_London,2011-05-17,WH-London,False,False
2011-05-28,85184C,-10.0,WH-London,,WH-London,True,False
2011-05-28,90065B,24.0,Warehouse North,2011-05-17,WH-North,False,False
2011-05-28,22248,-37.0,WH-London ,2011-05-15,WH-London,True,False
2011-05-28,44092C,114.0,WH-London,2011-05-25,WH-London,False,False
2011-05-28,84804A,,Warehouse North,2011-05-26,WH-North,False,True
2011-05-28,22908,59.0,Warehouse North,2011-05-23,WH-North,False,False
2011-05-28,21080,23.0,Warehouse North,2011-05-18,WH-North,False,False
2011-05-28,90025E,76.0,,2011-05-15,UNKNOWN,False,False
2011-05-28,21265,138.0,Warehouse North,2011-05-14,WH-North,False,False
2011-05-28,85040A,64.0,WH_London,2011-05-22,WH-London,False,False
2011-05-28,22087,39.0,WH-North,,WH-North,False,False
2011-05-28,84872A,-10.0,,2011-05-15,UNKNOWN,True,False
2011-05-28,84559B,70.0,Main,2011-05-20,WH-London,False,False
2011-05-28,90082D,20.0,WH-London,2011-05-22,WH-London,False,False
2011-05-28,23440,27.0,WH_London,2011-05-28,WH-London,False,False
2011-05-28,90001C,77.0,WH_London,2011-05-22,WH-London,False,False
2011-05-28,23471,35.0,WH-London ,2011-05-23,WH-London,False,False
2011-05-28,46000P,47.0,WH-London ,2011-05-23,WH-London,False,False
2011-05-28,21989,72.0,WH_London,2011-05-22,WH-London,False,False
2011-05-28,23204,-28.0,WH-London ,2011-05-22,WH-London,True,False
2011-05-28,47590B,11.0,,2011-05-20,UNKNOWN,False,False
2011-05-28,22415,63.0,Warehouse North,2011-05-20,WH-North,False,False
2011-05-28,23458,72.0,Main,2011-05-18,WH-London,False,False
2011-05-28,23140,32.0,WH-London ,,WH-London,False,False
2011-05-28,20771,31.0,WH_London,2011-05-18,WH-London,False,False
2011-05-28,72232,-16.0,Warehouse North,2011-05-15,WH-North,True,False
2011-05-28,16048,71.0,WH_London,2011-05-17,WH-London,False,False
2011-05-28,15044B,-107.0,WH-London ,,WH-London,True,False
2011-05-28,22030,77.0,Warehouse North,2011-05-17,WH-North,False,False
2011-05-28,37471,47.0,Warehouse North,2011-05-27,WH-North,False,False
2011-05-28,23483,71.0,Main,2011-05-22,WH-London,False,False
2011-05-28,85163B,25.0,,,UNKNOWN,False,False
2011-05-28,22210,61.0,WH-London ,2011-05-28,WH-London,False,False
2011-05-28,81950B,17.0,WH-London ,,WH-London,False,False
2011-05-28,21735,46.0,WH-London ,2011-05-23,WH-London,False,False
2011-05-28,84849B,82.0,WH-North,2011-05-26,WH-North,False,False
2011-05-28,20756,74.0,Main,,WH-London,False,False
2011-05-28,84660C,67.0,Main,2011-05-28,WH-London,False,False
2011-05-28,DCGSSBOY,62.0,Warehouse North,2011-05-25,WH-North,False,False
2011-05-28,22965,27.0,WH-North,2011-05-21,WH-North,False,False
2011-05-30,23090,54.0,WH-London ,2011-05-26,WH-London,False,False
2011-05-30,72807B,73.0,,2011-05-19,UNKNOWN,False,False
2011-05-30,46000P,42.0,WH-London,2011-05-25,WH-London,False,False
2011-05-30,44092C,-43.0,Main,2011-05-30,WH-London,True,False
2011-05-30,21377,35.0,WH-North,,WH-North,False,False
2011-05-30,23189,41.0,Main,2011-05-25,WH-London,False,False
2011-05-30,22185,26.0,WH-North,2011-05-22,WH-North,False,False
2011-05-30,84732B,50.0,WH-London ,2011-05-21,WH-London,False,False
2011-05-30,23135,40.0,WH-North,2011-05-16,WH-North,False,False
2011-05-30,22671,-5.0,WH_London,2011-05-21,WH-London,True,False
2011-05-30,90197B,128.0,WH_London,2011-05-27,WH-London,False,False
2011-05-30,84746,18.0,Main,2011-05-24,WH-London,False,False
2011-05-30,37424,45.0,WH-London ,2011-05-19,WH-London,False,False
2011-05-30,16011,51.0,WH-London,2011-05-20,WH-London,False,False
2011-05-30,16010,33.0,WH-North,2011-05-30,WH-North,False,False
2011-05-30,23547,47.0,WH-North,2011-05-17,WH-North,False,False
2011-05-30,20724,25.0,WH-London ,2011-05-19,WH-London,False,False
2011-05-30,20657,71.0,WH_London,2011-05-17,WH-London,False,False
2011-05-30,35819P,49.0,Warehouse North,,WH-North,False,False
2011-05-30,22248,71.0,WH-North,2011-05-25,WH-North,False,False
2011-05-30,22084,,,2011-05-16,UNKNOWN,False,True
2011-05-30,21428,-41.0,Main,,WH-London,True,False
2011-05-30,90152C,73.0,Warehouse North,2011-05-22,WH-North,False,False
2011-05-30,22178,96.0,WH-North,2011-05-19,WH-North,False,False
2011-05-30,90143,46.0,Main,2011-05-27,WH-London,False,False
2011-05-30,23342,,WH-London,2011-05-26,WH-London,False,True
2011-05-30,23341,36.0,WH-London,2011-05-29,WH-London,False,False
2011-05-30,22415,85.0,WH-London ,2011-05-19,WH-London,False,False
2011-05-30,22230,35.0,Warehouse North,2011-05-20,WH-North,False,False
2011-05-30,21368,71.0,WH-London ,2011-05-19,WH-London,False,False
2011-05-30,47593B,79.0,WH-London,2011-05-28,WH-London,False,False
2011-05-30,85231G,-14.0,WH-North,2011-05-17,WH-North,True,False
2011-05-30,22156,29.0,Warehouse North,2011-05-30,WH-North,False,False
2011-05-30,21348,28.0,WH_London,2011-05-22,WH-London,False,False
2011-05-30,22228,82.0,WH_London,2011-05-30,WH-London,False,False
2011-05-30,72232,14.0,,2011-05-25,UNKNOWN,False,False
2011-05-30,20771,59.0,Warehouse North,2011-05-17,WH-North,False,False
2011-05-30,22715,71.0,Warehouse North,2011-05-30,WH-North,False,False
2011-05-30,85136C,55.0,Warehouse North,2011-05-27,WH-North,False,False
2011-05-30,20963,-88.0,WH-North,,WH-North,True,False
2011-05-30,23234,-7.0,WH_London,2011-05-16,WH-London,True,False
2011-05-30,72800F,68.0,,2011-05-19,UNKNOWN,False,False
2011-05-30,21135,44.0,WH-North,2011-05-24,WH-North,False,False
2011-05-30,84849B,4.0,WH-London ,2011-05-29,WH-London,False,False
2011-05-30,81950B,17.0,WH-London ,2011-05-16,WH-London,False,False
2011-05-30,21336,96.0,Warehouse North,2011-05-16,WH-North,False,False
2011-05-30,21791,,WH_London,2011-05-26,WH-London,False,True
2011-05-30,22575,-74.0,WH_London,2011-05-17,WH-London,True,False
2011-05-30,22030,78.0,Main,2011-05-30,WH-London,False,False
2011-05-30,22070,-9.0,,,UNKNOWN,True,False
2011-05-30,23272,,WH-London ,2011-05-25,WH-London,False,True
2011-05-30,21195,82.0,Main,2011-05-20,WH-London,False,False
2011-05-30,23611,37.0,WH-London ,2011-05-18,WH-London,False,False
2011-05-30,23057,90.0,,2011-05-22,UNKNOWN,False,False
2011-05-30,79071B,31.0,WH-London,2011-05-25,WH-London,False,False
2011-05-30,85163B,53.0,WH-London,2011-05-28,WH-London,False,False
2011-05-30,84638,61.0,WH_London,2011-05-16,WH-London,False,False
2011-05-30,20803,72.0,,2011-05-28,UNKNOWN,False,False
2011-05-30,72802C,41.0,WH-London,2011-05-21,WH-London,False,False
2011-05-30,82616B,80.0,WH_London,2011-05-17,WH-London,False,False
2011-05-30,21220,62.0,WH-London ,2011-05-26,WH-London,False,False
2011-05-30,22779,0.0,WH-North,2011-05-21,WH-North,False,False
2011-05-30,17109D,105.0,,2011-05-18,UNKNOWN,False,False
2011-05-30,90177A,21.0,WH-North,2011-05-20,WH-North,False,False
2011-05-30,22560,107.0,Main,2011-05-20,WH-London,False,False
2011-05-30,21802,45.0,,2011-05-25,UNKNOWN,False,False
2011-05-30,85184C,39.0,WH-London ,2011-05-17,WH-London,False,False
2011-05-30,90185B,61.0,WH-North,2011-05-23,WH-North,False,False
2011-05-30,37471,29.0,WH_London,2011-05-19,WH-London,False,False
2011-05-30,DCGSSBOY,,WH-London,2011-05-24,WH-London,False,True
2011-05-30,23093,46.0,WH-North,2011-05-20,WH-North,False,False
2011-05-30,90152A,61.0,Warehouse North,2011-05-28,WH-North,False,False
2011-05-30,79163,96.0,WH-North,2011-05-30,WH-North,False,False
2011-05-30,22904,14.0,WH_London,2011-05-22,WH-London,False,False
2011-05-30,22470,67.0,Main,2011-05-29,WH-London,False,False
2011-05-30,47591D,46.0,WH-London,2011-05-17,WH-London,False,False
2011-05-30,82616C,50.0,Warehouse North,,WH-North,False,False
2011-05-30,21159,79.0,Main,2011-05-22,WH-London,False,False
2011-05-30,20677,34.0,WH-London,2011-05-30,WH-London,False,False
2011-05-30,90195B,55.0,Warehouse North,2011-05-23,WH-North,False,False
2011-06-01,84674,82.0,Main,2011-05-24,WH-London,False,False
2011-06-01,23075,-80.0,WH-London ,2011-05-29,WH-London,True,False
2011-06-01,21745,13.0,WH-London ,2011-05-27,WH-London,False,False
2011-06-01,20963,31.0,Warehouse North,2011-05-26,WH-North,False,False
2011-06-01,23535,-45.0,WH_London,2011-05-18,WH-London,True,False
2011-06-01,22216,74.0,WH-London ,2011-05-20,WH-London,False,False
2011-06-01,20756,42.0,WH_London,2011-05-18,WH-London,False,False
2011-06-01,90067B,52.0,WH_London,2011-05-27,WH-London,False,False
2011-06-01,23483,-87.0,Main,2011-05-25,WH-London,True,False
2011-06-01,35819P,39.0,,2011-05-29,UNKNOWN,False,False
2011-06-01,21336,,,2011-05-30,UNKNOWN,False,True
2011-06-01,82616B,1.0,,2011-05-30,UNKNOWN,False,False
2011-06-01,23272,38.0,,2011-05-22,UNKNOWN,False,False
2011-06-01,16218,9.0,,2011-05-22,UNKNOWN,False,False
2011-06-01,21830,53.0,,2011-05-26,UNKNOWN,False,False
2011-06-01,90185B,72.0,WH-London ,2011-06-01,WH-London,False,False
2011-06-01,22323,45.0,,2011-05-25,UNKNOWN,False,False
2011-06-01,84596J,35.0,Main,2011-05-26,WH-London,False,False
2011-06-01,21484,9.0,Main,2011-05-31,WH-London,False,False
2011-06-01,23068,100.0,,2011-05-28,UNKNOWN,False,False
2011-06-01,23334,49.0,WH-London ,2011-05-21,WH-London,False,False
2011-06-01,23010,36.0,,,UNKNOWN,False,False
2011-06-01,21865,96.0,Warehouse North,2011-05-29,WH-North,False,False
2011-06-01,22904,39.0,,,UNKNOWN,False,False
2011-06-01,90071,22.0,WH_London,2011-05-19,WH-London,False,False
2011-06-01,84631,28.0,WH-North,2011-05-18,WH-North,False,False
2011-06-01,79071B,24.0,WH_London,2011-06-01,WH-London,False,False
2011-06-01,85119,18.0,WH-London ,,WH-London,False,False
2011-06-01,37467,29.0,WH-London ,2011-05-29,WH-London,False,False
2011-06-01,90197B,122.0,WH-North,,WH-North,False,False
2011-06-01,72800F,15.0,Main,2011-05-26,WH-London,False,False
2011-06-01,72232,5.0,Main,2011-05-23,WH-London,False,False
2011-06-01,84559B,58.0,WH-London,2011-05-20,WH-London,False,False
2011-06-01,15036,47.0,WH-North,2011-05-19,WH-North,False,False
2011-06-01,23518,69.0,WH_London,2011-05-22,WH-London,False,False
2011-06-01,23204,33.0,WH-London,2011-05-24,WH-London,False,False
2011-06-01,21368,23.0,WH-London ,2011-05-23,WH-London,False,False
2011-06-01,23057,100.0,Warehouse North,2011-05-23,WH-North,False,False
2011-06-01,22289,1.0,Warehouse North,2011-05-18,WH-North,False,False
2011-06-01,22114,60.0,WH-London,2011-05-29,WH-London,False,False
2011-06-01,22715,-70.0,Warehouse North,,WH-North,True,False
2011-06-01,21222,74.0,WH-London ,2011-06-01,WH-London,False,False
2011-06-01,22066,40.0,Warehouse North,2011-06-01,WH-North,False,False
2011-06-01,22671,12.0,Main,2011-05-25,WH-London,False,False
2011-06-01,21683,94.0,WH-London,2011-05-29,WH-London,False,False
2011-06-01,15044B,36.0,WH-London ,2011-05-22,WH-London,False,False
2011-06-01,23471,-95.0,WH-London,2011-05-21,WH-London,True,False
2011-06-01,22272,61.0,Main,2011-05-30,WH-London,False,False
2011-06-01,84675,35.0,WH-North,2011-05-19,WH-North,False,False
2011-06-01,81952B,61.0,Main,,WH-London,False,False
2011-06-01,21195,84.0,Main,2011-05-30,WH-London,False,False
2011-06-01,22923,52.0,WH-London,2011-05-31,WH-London,False,False
2011-06-01,23159,27.0,WH-North,2011-06-01,WH-North,False,False
2011-06-01,84660C,-3.0,Warehouse North,2011-05-21,WH-North,True,False
2011-06-01,21216,37.0,Main,2011-06-01,WH-London,False,False
2011-06-01,47593B,74.0,,2011-05-28,UNKNOWN,False,False
2011-06-01,90026D,19.0,WH-North,2011-05-23,WH-North,False,False
2011-06-01,37471,70.0,Warehouse North,2011-05-30,WH-North,False,False
2011-06-01,85135A,50.0,WH-London,2011-05-22,WH-London,False,False
2011-06-01,90001C,72.0,WH_London,2011-05-19,WH-London,False,False
2011-06-01,23440,-20.0,WH-London ,2011-05-26,WH-London,True,False
2011-06-01,20771,7.0,,2011-05-18,UNKNOWN,False,False
2011-06-01,22084,36.0,WH-London ,2011-05-21,WH-London,False,False
2011-06-01,21504,105.0,Warehouse North,,WH-North,False,False
2011-06-01,85026B,-27.0,,2011-05-30,UNKNOWN,True,False
2011-06-01,10133,46.0,WH-London ,2011-05-22,WH-London,False,False
2011-06-01,82613C,-114.0,,,UNKNOWN,True,False
2011-06-01,20803,62.0,WH_London,2011-05-29,WH-London,False,False
2011-06-01,22210,75.0,Main,2011-05-20,WH-London,False,False
2011-06-01,20677,30.0,Main,2011-05-28,WH-London,False,False
2011-06-01,21080,85.0,WH-North,2011-05-19,WH-North,False,False
2011-06-01,21159,89.0,Main,2011-05-30,WH-London,False,False
2011-06-01,85230F,65.0,WH-London ,2011-05-22,WH-London,False,False
2011-06-01,22483,47.0,Main,2011-06-01,WH-London,False,False
2011-06-01,23060,66.0,,2011-05-31,UNKNOWN,False,False
2011-06-01,23619,1.0,WH-North,,WH-North,False,False
2011-06-01,37444C,82.0,WH-North,2011-05-27,WH-North,False,False
2011-06-01,90214C,24.0,Main,,WH-London,False,False
2011-06-01,21147,41.0,WH-London ,2011-05-18,WH-London,False,False
2011-06-01,23189,89.0,WH-North,2011-06-01,WH-North,False,False
2011-06-03,20803,82.0,WH-London,2011-05-30,WH-London,False,False
2011-06-03,20724,,WH-London ,2011-05-29,WH-London,False,True
2011-06-03,22216,21.0,WH-North,2011-05-20,WH-North,False,False
2011-06-03,23010,69.0,,2011-05-22,UNKNOWN,False,False
2011-06-03,22114,-2.0,WH_London,2011-05-28,WH-London,True,False
2011-06-03,22965,,WH-London ,2011-05-28,WH-London,False,True
2011-06-03,37444C,53.0,Main,2011-05-27,WH-London,False,False
2011-06-03,78124,92.0,WH-North,2011-06-03,WH-North,False,False
2011-06-03,21135,27.0,WH-London ,2011-06-01,WH-London,False,False
2011-06-03,21735,30.0,Main,2011-05-25,WH-London,False,False
2011-06-03,22070,,WH-London ,2011-05-22,WH-London,False,True
2011-06-03,90065B,41.0,WH-London ,2011-05-22,WH-London,False,False
2011-06-03,20657,12.0,Warehouse North,2011-05-23,WH-North,False,False
2011-06-03,22095,66.0,WH_London,2011-05-20,WH-London,False,False
2011-06-03,22156,-2.0,WH-London,2011-05-28,WH-London,True,False
2011-06-03,22671,93.0,WH_London,2011-05-21,WH-London,False,False
2011-06-03,22415,55.0,WH_London,2011-05-28,WH-London,False,False
2011-06-03,23518,23.0,Main,2011-05-26,WH-London,False,False
2011-06-03,35965,84.0,WH-London,2011-05-25,WH-London,False,False
2011-06-03,37471,84.0,WH-North,2011-05-23,WH-North,False,False
2011-06-03,23483,50.0,WH-London,2011-05-26,WH-London,False,False
2011-06-03,22210,118.0,WH-North,2011-05-21,WH-North,False,False
2011-06-03,84596J,117.0,,2011-06-02,UNKNOWN,False,False
2011-06-03,23334,59.0,WH-North,2011-05-23,WH-North,False,False
2011-06-03,21791,81.0,WH_London,2011-05-31,WH-London,False,False
2011-06-03,22272,89.0,Main,2011-05-30,WH-London,False,False
2011-06-03,22332,15.0,WH-London,2011-05-28,WH-London,False,False
2011-06-03,21336,58.0,WH_London,2011-05-22,WH-London,False,False
2011-06-03,23068,29.0,WH-North,2011-05-27,WH-North,False,False
2011-06-03,23342,25.0,Main,2011-05-24,WH-London,False,False
2011-06-03,22087,53.0,WH-London,2011-05-31,WH-London,False,False
2011-06-03,21865,55.0,Main,2011-06-02,WH-London,False,False
2011-06-03,20996,1.0,,,UNKNOWN,False,False
2011-06-03,23135,60.0,Warehouse North,2011-05-29,WH-North,False,False
2011-06-03,21745,42.0,WH-London ,,WH-London,False,False
2011-06-03,21265,91.0,Main,2011-05-24,WH-London,False,False
2011-06-03,21147,84.0,Warehouse North,2011-05-22,WH-North,False,False
2011-06-03,84559B,-24.0,WH-North,2011-05-28,WH-North,True,False
2011-06-03,79163,89.0,WH-London ,2011-05-30,WH-London,False,False
2011-06-03,20966,66.0,WH_London,2011-05-29,WH-London,False,False
2011-06-03,90001C,43.0,,2011-05-20,UNKNOWN,False,False
2011-06-03,84746,34.0,Warehouse North,2011-05-27,WH-North,False,False
2011-06-03,90011C,15.0,WH-London,2011-06-01,WH-London,False,False
2011-06-03,22715,13.0,WH-London,2011-05-27,WH-London,False,False
2011-06-03,23140,-4.0,Main,2011-05-29,WH-London,True,False
2011-06-03,16010,50.0,WH-North,2011-05-25,WH-North,False,False
2011-06-03,21009,11.0,WH-London,2011-05-30,WH-London,False,False
2011-06-03,22248,24.0,,2011-05-22,UNKNOWN,False,False
2011-06-03,22185,69.0,Warehouse North,2011-06-03,WH-North,False,False
2011-06-03,21220,94.0,Warehouse North,2011-05-31,WH-North,False,False
2011-06-03,23547,15.0,WH-North,2011-05-27,WH-North,False,False
2011-06-03,21159,-68.0,Warehouse North,2011-05-21,WH-North,True,False
2011-06-03,21670,40.0,Main,,WH-London,False,False
2011-06-03,21348,,WH-London,2011-05-30,WH-London,False,True
2011-06-03,23085,-54.0,Warehouse North,,WH-North,True,False
2011-06-03,84674,30.0,WH-London,,WH-London,False,False
2011-06-03,82616C,47.0,WH-London,2011-05-25,WH-London,False,False
2011-06-03,84872A,52.0,WH-North,2011-06-01,WH-North,False,False
2011-06-03,47591D,84.0,WH_London,2011-05-30,WH-London,False,False
2011-06-03,22962,91.0,,2011-05-25,UNKNOWN,False,False
2011-06-03,81950B,32.0,,2011-05-20,UNKNOWN,False,False
2011-06-03,22066,41.0,Main,2011-05-25,WH-London,False,False
2011-06-03,21188,74.0,Warehouse North,2011-05-21,WH-North,False,False
2011-06-03,84631,44.0,Warehouse North,2011-05-29,WH-North,False,False
2011-06-03,22483,71.0,Main,2011-05-24,WH-London,False,False
2011-06-03,72800F,77.0,,2011-06-02,UNKNOWN,False,False
2011-06-03,21377,80.0,WH_London,2011-05-25,WH-London,False,False
2011-06-03,15044B,52.0,,2011-06-03,UNKNOWN,False,False
2011-06-03,20771,15.0,Warehouse North,2011-05-26,WH-North,False,False
2011-06-03,22637,44.0,WH-London,2011-06-02,WH-London,False,False
2011-06-03,90161B,34.0,,,UNKNOWN,False,False
2011-06-03,72807B,-73.0,WH_London,2011-05-22,WH-London,True,False
2011-06-03,23272,-95.0,WH-London ,2011-05-28,WH-London,True,False
2011-06-03,23060,96.0,Warehouse North,2011-05-27,WH-North,False,False
2011-06-03,23159,,WH-London,2011-05-20,WH-London,False,True
2011-06-03,90067B,21.0,,2011-06-02,UNKNOWN,False,False
2011-06-03,90152A,92.0,WH_London,,WH-London,False,False
2011-06-03,20677,62.0,WH-London ,2011-05-27,WH-London,False,False
2011-06-03,16011,25.0,WH-London,2011-05-31,WH-London,False,False
2011-06-03,23692,75.0,Warehouse North,2011-05-28,WH-North,False,False
2011-06-05,21356,43.0,,,UNKNOWN,False,False
2011-06-05,90065B,-8.0,WH-North,,WH-North,True,False
2011-06-05,17028J,20.0,WH-London,2011-05-24,WH-London,False,False
2011-06-05,23089,48.0,Main,2011-05-26,WH-London,False,False
2011-06-05,21830,46.0,WH_London,2011-06-03,WH-London,False,False
2011-06-05,23075,18.0,WH-London,2011-05-25,WH-London,False,False
2011-06-05,23060,72.0,Warehouse North,,WH-North,False,False
2011-06-05,21368,65.0,WH_London,,WH-London,False,False
2011-06-05,21989,6.0,Main,2011-06-04,WH-London,False,False
2011-06-05,21222,129.0,,2011-05-23,UNKNOWN,False,False
2011-06-05,20803,13.0,WH-North,2011-06-03,WH-North,False,False
2011-06-05,84638,36.0,Warehouse North,2011-05-23,WH-North,False,False
2011-06-05,85163B,61.0,WH-London,,WH-London,False,False
2011-06-05,84715,36.0,WH_London,,WH-London,False,False
2011-06-05,22210,93.0,WH-North,2011-05-29,WH-North,False,False
2011-06-05,23204,44.0,Main,2011-05-29,WH-London,False,False
2011-06-05,85231G,22.0,WH_London,2011-05-23,WH-London,False,False
2011-06-05,21159,68.0,WH-London ,2011-05-23,WH-London,False,False
2011-06-05,82616C,-36.0,WH-North,2011-05-26,WH-North,True,False
2011-06-05,23272,-66.0,Warehouse North,2011-06-04,WH-North,True,False
